p_psia,t_f,meg_wt_pct,hydrate_event
3841.0,75.6,26.1,0
3931.0,83.4,0.0,0
3061.0,83.2,14.6,0
2075.0,74.7,32.4,0
1192.0,87.6,0.0,0
3325.0,44.8,0.0,1
3051.0,87.3,37.5,0
1199.0,38.5,0.0,1
2024.0,65.6,8.8,0
2066.0,40.0,10.8,1
3375.0,66.2,0.0,1
2862.0,56.5,7.8,1
2715.0,39.5,0.0,1
2739.0,70.6,32.8,0
1374.0,75.2,0.0,0
1738.0,44.6,36.3,0
564.0,73.2,0.0,0
3233.0,44.8,0.0,1
1959.0,42.6,0.0,1
1978.0,43.1,0.0,1
1283.0,67.9,28.0,0
1154.0,77.8,0.0,0
2516.0,67.8,0.0,0
1237.0,79.5,0.0,0
631.0,67.5,0.0,0
3163.0,78.9,0.0,0
1755.0,88.7,0.0,0
1769.0,56.5,18.2,0
1953.0,43.2,33.9,1
3334.0,42.4,28.9,1
1555.0,67.9,0.0,0
3129.0,65.1,28.5,0
3782.0,45.1,22.6,1
2779.0,83.5,6.4,0
1954.0,87.6,0.0,0
3092.0,48.9,0.0,1
2048.0,46.4,0.0,1
1892.0,46.8,0.0,1
2291.0,56.3,32.6,0
1544.0,81.9,0.0,0
775.0,67.8,0.0,0
1893.0,38.7,0.0,1
846.0,61.0,0.0,0
1878.0,40.0,0.0,1
2405.0,57.3,0.0,1
3751.0,57.2,14.7,1
530.0,70.7,0.0,0
2637.0,65.2,16.8,0
2048.0,83.1,12.4,0
473.0,35.9,22.3,0
1298.0,77.6,13.0,0
827.0,36.2,0.0,1
1180.0,51.7,19.0,0
1388.0,83.4,36.4,0
1845.0,73.0,0.0,0
2305.0,44.5,0.0,1
404.0,62.0,12.5,0
983.0,74.7,0.0,0
737.0,86.6,15.7,0
2379.0,69.9,0.0,0
1585.0,36.4,0.0,1
2374.0,62.5,28.2,0
1199.0,43.4,16.3,1
487.0,37.6,21.8,0
3789.0,67.9,16.3,0
790.0,77.7,17.8,0
857.0,37.0,0.0,1
928.0,78.1,25.8,0
3933.0,73.9,0.0,0
2624.0,76.4,0.0,0
2597.0,48.5,35.0,0
3952.0,56.6,0.0,1
718.0,41.6,26.7,0
3908.0,48.1,0.0,1
1134.0,51.7,0.0,1
2643.0,52.6,0.0,1
1912.0,44.6,5.5,1
1782.0,45.4,23.7,1
3752.0,84.6,0.0,0
937.0,78.1,0.0,0
3989.0,53.9,0.0,1
1765.0,87.1,0.0,0
2736.0,48.1,6.9,1
3884.0,57.4,33.1,0
607.0,79.7,0.0,0
3722.0,59.4,0.0,1
2444.0,47.9,29.1,0
2936.0,55.3,0.0,1
937.0,62.5,0.0,0
2320.0,69.1,21.3,0
2825.0,57.3,0.0,1
2042.0,58.7,0.0,1
958.0,49.5,0.0,1
1279.0,64.4,34.4,0
3476.0,47.1,0.0,1
524.0,82.7,11.6,0
2952.0,76.1,0.0,0
3998.0,57.6,0.0,1
427.0,76.1,5.2,0
980.0,35.4,0.0,1
2827.0,53.9,0.0,1
616.0,59.2,0.0,0
2523.0,60.8,36.7,0
2862.0,76.2,0.0,0
2517.0,88.0,24.4,0
1715.0,55.9,0.0,1
2910.0,54.3,0.0,1
2539.0,68.6,0.0,0
1147.0,50.5,0.0,1
2427.0,42.8,33.4,0
3575.0,87.9,0.0,0
2801.0,79.5,21.4,0
2098.0,87.7,0.0,0
1558.0,47.0,10.9,1
709.0,36.0,0.0,1
1281.0,59.0,25.3,0
440.0,86.3,0.0,0
3952.0,42.6,33.2,1
1201.0,41.4,25.5,1
3334.0,38.8,38.2,1
1007.0,77.1,0.0,0
1421.0,78.2,35.7,0
1906.0,73.2,0.0,0
1568.0,37.9,0.0,1
3274.0,74.8,0.0,0
3848.0,59.7,8.7,1
3551.0,43.7,0.0,1
953.0,51.2,39.4,0
3196.0,62.6,37.1,0
933.0,53.1,0.0,1
3688.0,88.3,0.0,0
2264.0,61.1,14.4,0
1611.0,55.5,0.0,1
965.0,72.0,0.0,0
443.0,70.8,0.0,0
1293.0,35.1,16.9,1
3690.0,69.0,0.0,0
3270.0,48.4,0.0,1
3891.0,55.6,0.0,1
763.0,73.8,0.0,0
2532.0,65.7,8.9,0
1326.0,55.3,30.6,0
2355.0,44.2,26.6,1
1554.0,62.8,26.0,0
1420.0,52.6,0.0,1
2466.0,85.2,15.3,0
1060.0,64.4,7.3,0
2089.0,82.6,38.1,0
2743.0,56.5,19.6,0
861.0,80.5,0.0,0
3750.0,38.1,18.2,1
2221.0,51.4,0.0,1
3350.0,39.3,32.9,1
2754.0,36.7,0.0,1
2956.0,85.5,26.3,0
2978.0,74.4,22.0,0
3550.0,69.4,32.8,0
2609.0,64.3,0.0,1
1402.0,66.3,31.1,0
758.0,70.1,35.3,0
2583.0,80.5,22.6,0
639.0,67.8,18.1,0
1269.0,76.2,27.5,0
619.0,50.5,31.2,0
2376.0,88.7,0.0,0
977.0,36.8,0.0,1
2597.0,56.3,9.0,1
3247.0,83.5,12.6,0
3359.0,44.9,0.0,1
1514.0,42.8,0.0,1
2376.0,55.1,0.0,1
2427.0,58.6,18.0,0
2102.0,86.3,28.2,0
2758.0,81.0,36.9,0
1156.0,60.5,0.0,0
3925.0,88.5,0.0,0
753.0,70.3,14.1,0
3385.0,83.1,0.0,0
2539.0,48.5,0.0,1
1281.0,61.9,0.0,0
3084.0,36.6,32.7,1
704.0,35.5,0.0,1
3188.0,73.8,0.0,0
2524.0,41.5,0.0,1
799.0,65.1,38.0,0
686.0,73.3,0.0,0
3103.0,36.8,0.0,1
1455.0,59.7,0.0,0
3601.0,72.6,0.0,0
3143.0,83.9,35.4,0
2913.0,51.5,14.1,1
1403.0,88.6,0.0,0
2952.0,81.4,15.5,0
3813.0,70.8,0.0,0
730.0,56.6,34.8,0
1574.0,74.1,0.0,0
1245.0,79.9,0.0,0
1816.0,51.7,28.4,0
3072.0,89.6,40.0,0
2107.0,85.0,9.6,0
2455.0,61.7,29.5,0
1531.0,74.8,23.4,0
909.0,63.8,19.4,0
1361.0,76.9,0.0,0
3495.0,80.5,0.0,0
2569.0,36.3,32.9,1
1761.0,39.4,31.0,1
3244.0,53.5,39.5,0
632.0,85.5,0.0,0
1314.0,56.9,0.0,1
1228.0,83.8,0.0,0
3947.0,60.4,27.7,0
2942.0,50.9,0.0,1
2624.0,84.5,26.2,0
418.0,65.8,0.0,0
1064.0,54.8,0.0,1
2688.0,37.4,20.2,1
1767.0,41.1,0.0,1
3727.0,42.7,19.5,1
3153.0,55.1,0.0,1
2011.0,68.4,10.9,0
3098.0,51.9,32.0,0
3911.0,38.6,32.2,1
2060.0,49.6,0.0,1
2713.0,57.5,0.0,1
3707.0,89.6,10.4,0
1295.0,56.6,11.8,0
3592.0,39.9,23.6,1
751.0,67.0,12.9,0
2734.0,85.6,33.2,0
3218.0,78.3,26.6,0
2613.0,81.0,7.0,0
2184.0,86.1,17.5,0
2622.0,70.0,35.0,0
946.0,89.7,14.7,0
1176.0,36.8,30.2,1
1372.0,80.9,0.0,0
2552.0,82.1,0.0,0
1991.0,85.4,20.7,0
1280.0,61.3,22.2,0
3578.0,78.3,0.0,0
1746.0,45.7,17.7,1
2006.0,68.2,30.4,0
1875.0,54.7,5.5,1
1055.0,67.8,10.7,0
3034.0,72.2,0.0,0
2014.0,54.1,0.0,1
459.0,46.9,0.0,1
3870.0,52.7,7.2,1
3337.0,71.5,0.0,0
3005.0,72.2,33.7,0
3529.0,75.8,7.7,0
3665.0,42.0,10.0,1
1615.0,80.0,17.3,0
2599.0,72.8,9.0,0
2592.0,36.7,31.5,1
1362.0,53.5,0.0,1
1199.0,60.7,0.0,0
810.0,54.8,30.4,0
2774.0,41.5,0.0,1
3211.0,46.4,35.5,1
3139.0,36.4,0.0,1
1539.0,40.1,17.1,1
1139.0,49.6,0.0,1
2033.0,80.1,14.1,0
2369.0,64.0,0.0,1
3709.0,58.3,20.2,0
3549.0,71.4,0.0,0
3698.0,64.8,39.2,0
3461.0,42.2,0.0,1
3872.0,47.2,30.5,1
2076.0,47.2,25.0,0
571.0,68.0,8.2,0
701.0,60.4,38.3,0
1805.0,56.3,21.0,0
1328.0,65.6,36.3,0
1012.0,88.4,0.0,0
3832.0,52.3,8.7,1
1104.0,63.6,0.0,0
3854.0,61.4,11.9,0
3139.0,74.4,0.0,0
2707.0,75.2,0.0,0
2834.0,75.1,6.1,0
1593.0,46.1,0.0,1
2727.0,59.7,0.0,1
1072.0,79.6,0.0,0
3776.0,56.0,15.5,1
1486.0,89.1,0.0,0
1319.0,55.1,0.0,1
2960.0,62.4,17.1,0
2763.0,61.1,26.8,0
2025.0,58.9,0.0,1
2677.0,81.5,12.6,0
974.0,43.5,0.0,1
2824.0,66.2,15.8,0
1374.0,69.0,0.0,0
1382.0,81.8,0.0,0
984.0,68.5,0.0,0
1597.0,87.8,14.4,0
1593.0,83.0,0.0,0
2035.0,54.2,21.7,0
1086.0,82.3,0.0,0
1095.0,87.7,34.5,0
2350.0,49.1,31.3,0
864.0,68.6,0.0,0
2880.0,50.5,0.0,1
3798.0,70.7,0.0,0
1936.0,40.2,33.8,0
3644.0,75.4,0.0,0
754.0,58.1,16.2,0
555.0,67.3,26.2,0
2997.0,36.4,31.4,1
3140.0,73.2,23.3,0
3435.0,62.3,0.0,1
605.0,69.4,0.0,0
3197.0,52.4,8.9,1
1756.0,43.0,0.0,1
1492.0,58.9,20.5,0
1023.0,86.9,38.1,0
3986.0,47.5,0.0,1
629.0,72.2,0.0,0
3377.0,37.7,0.0,1
2702.0,74.5,0.0,0
3046.0,48.1,7.9,1
2962.0,59.8,17.5,0
3490.0,55.2,0.0,1
1062.0,41.2,5.3,1
403.0,54.0,0.0,0
2555.0,54.3,39.1,0
1674.0,63.7,35.0,0
846.0,88.5,0.0,0
1070.0,60.9,23.5,0
1594.0,85.3,11.0,0
653.0,60.4,0.0,0
605.0,40.9,0.0,1
3698.0,47.7,39.9,0
1524.0,57.4,0.0,1
3936.0,52.9,0.0,1
3872.0,82.6,0.0,0
913.0,72.3,20.6,0
2974.0,66.8,0.0,0
2563.0,62.0,10.2,0
2886.0,56.8,0.0,1
746.0,68.7,0.0,0
1079.0,41.9,34.6,0
676.0,43.9,0.0,1
2575.0,51.7,23.8,0
3952.0,44.4,0.0,1
2819.0,72.2,34.1,0
2959.0,36.4,0.0,1
3945.0,43.8,36.1,1
2841.0,84.6,0.0,0
545.0,89.9,37.3,0
3521.0,61.8,0.0,1
1713.0,62.2,0.0,1
416.0,77.5,5.6,0
2226.0,37.0,0.0,1
3773.0,58.5,0.0,1
1326.0,40.5,5.7,1
2169.0,57.1,32.1,0
1026.0,89.1,8.6,0
608.0,76.4,23.9,0
690.0,89.2,0.0,0
3017.0,76.0,0.0,0
3511.0,68.4,34.9,0
916.0,76.5,0.0,0
1438.0,71.3,0.0,0
1102.0,60.5,0.0,0
497.0,51.1,0.0,0
2392.0,63.6,0.0,0
2920.0,49.2,0.0,1
2732.0,61.8,13.0,0
1797.0,43.0,21.0,1
2398.0,66.1,13.6,0
739.0,48.5,0.0,1
955.0,51.1,0.0,1
3754.0,62.4,27.2,0
3141.0,43.9,0.0,1
3722.0,87.9,0.0,0
3700.0,59.6,32.6,0
2738.0,54.4,24.0,0
3742.0,36.6,0.0,1
1900.0,81.4,23.8,0
413.0,69.4,12.5,0
625.0,57.9,29.4,0
794.0,48.5,0.0,1
743.0,76.0,7.3,0
1666.0,87.0,29.3,0
2925.0,55.9,0.0,1
3246.0,42.4,13.9,1
2525.0,41.0,6.1,1
927.0,35.3,0.0,1
3092.0,75.9,0.0,0
1677.0,89.0,0.0,0
447.0,89.6,32.7,0
1410.0,78.1,0.0,0
1590.0,43.9,19.3,1
1387.0,88.8,0.0,0
3323.0,53.0,14.8,1
3136.0,53.3,10.8,1
2904.0,72.8,38.6,0
900.0,37.7,33.6,0
3308.0,80.4,0.0,0
2838.0,89.9,0.0,0
1101.0,77.6,14.3,0
2733.0,78.0,0.0,0
2141.0,56.5,16.3,0
1982.0,38.6,9.5,1
804.0,78.6,12.8,0
2266.0,67.8,0.0,0
760.0,85.0,19.3,0
991.0,41.4,0.0,1
877.0,51.8,23.2,0
3835.0,54.8,18.0,1
1426.0,72.6,22.4,0
1679.0,78.3,19.6,0
1559.0,87.9,0.0,0
3634.0,51.2,7.4,1
2427.0,62.2,25.5,0
3709.0,36.6,0.0,1
1480.0,48.9,18.1,1
813.0,55.6,24.1,0
2402.0,67.7,31.6,0
1644.0,60.9,39.2,0
3287.0,55.0,0.0,1
3566.0,69.3,14.0,0
2101.0,80.6,0.0,0
3897.0,48.3,12.8,1
2391.0,53.9,0.0,1
1375.0,73.8,34.6,0
2160.0,77.8,0.0,0
534.0,80.4,0.0,0
3294.0,46.5,0.0,1
765.0,64.7,7.0,0
1511.0,84.5,0.0,0
2435.0,56.6,0.0,1
555.0,58.6,0.0,0
686.0,89.2,0.0,0
2906.0,41.2,18.1,1
658.0,73.8,0.0,0
2117.0,81.8,0.0,0
1619.0,43.3,0.0,1
1221.0,74.3,0.0,0
1080.0,60.8,0.0,0
3148.0,81.9,0.0,0
3826.0,84.9,0.0,0
905.0,83.0,0.0,0
3855.0,38.5,0.0,1
2541.0,76.6,38.2,0
2710.0,85.7,0.0,0
2956.0,69.2,16.1,0
2935.0,68.0,18.8,0
3351.0,37.5,34.5,1
2140.0,82.1,0.0,0
2320.0,37.6,15.3,1
1566.0,52.2,23.6,0
779.0,85.9,34.0,0
2793.0,87.2,24.8,0
521.0,89.6,0.0,0
1392.0,61.2,38.7,0
739.0,44.8,9.1,1
1087.0,61.8,0.0,0
2699.0,40.6,0.0,1
2663.0,83.0,30.6,0
1916.0,65.8,0.0,0
725.0,57.2,14.3,0
1960.0,39.4,0.0,1
1670.0,57.3,35.8,0
2994.0,82.6,0.0,0
2484.0,73.7,5.2,0
2170.0,39.5,7.0,1
2153.0,43.8,27.1,1
3879.0,56.6,0.0,1
3123.0,40.6,0.0,1
2189.0,86.4,0.0,0
2125.0,70.9,0.0,0
495.0,40.2,15.6,0
3793.0,78.3,0.0,0
1549.0,55.3,0.0,1
1321.0,48.5,23.9,0
3998.0,66.3,0.0,1
2987.0,35.7,0.0,1
571.0,60.6,12.3,0
623.0,81.4,0.0,0
492.0,86.0,15.2,0
2559.0,53.8,38.6,0
658.0,70.3,0.0,0
3760.0,47.5,36.8,0
3773.0,65.8,35.8,0
2366.0,49.0,0.0,1
2620.0,66.4,6.4,0
1451.0,44.4,0.0,1
630.0,86.8,30.2,0
3055.0,83.8,16.7,0
766.0,53.5,0.0,0
708.0,77.7,0.0,0
1520.0,40.3,0.0,1
445.0,75.7,32.3,0
1963.0,50.5,20.0,0
2948.0,42.5,0.0,1
3285.0,72.3,0.0,0
2576.0,60.8,19.8,0
3449.0,64.2,0.0,1
1863.0,63.6,0.0,0
3456.0,38.3,0.0,1
2223.0,37.8,22.8,1
1203.0,68.1,0.0,0
3799.0,69.3,31.0,0
1390.0,37.6,8.3,1
494.0,55.8,0.0,0
1274.0,68.7,38.2,0
1720.0,71.1,0.0,0
1665.0,80.6,0.0,0
2289.0,58.1,22.9,0
3579.0,65.2,0.0,1
1452.0,66.8,33.7,0
2275.0,52.2,14.9,1
1625.0,38.0,0.0,1
3358.0,35.2,12.0,1
967.0,81.0,35.8,0
773.0,46.0,0.0,1
2211.0,69.7,34.5,0
2819.0,66.7,22.3,0
3264.0,57.0,0.0,1
2523.0,80.8,0.0,0
3186.0,73.4,0.0,0
1814.0,36.3,0.0,1
518.0,77.7,0.0,0
818.0,62.9,25.6,0
539.0,54.1,26.4,0
1584.0,75.0,26.7,0
2184.0,72.7,0.0,0
1683.0,52.1,0.0,1
2418.0,89.1,0.0,0
2130.0,70.7,0.0,0
2841.0,68.3,9.0,0
2801.0,38.8,0.0,1
1545.0,50.4,10.7,1
1646.0,59.6,0.0,1
2507.0,69.7,30.3,0
2547.0,63.2,27.4,0
1533.0,77.0,27.4,0
1589.0,49.4,35.1,0
2899.0,73.6,16.7,0
2731.0,79.9,16.3,0
886.0,77.1,0.0,0
1988.0,77.4,0.0,0
3614.0,83.9,24.4,0
531.0,39.6,0.0,1
3479.0,73.3,33.3,0
987.0,88.3,0.0,0
2226.0,66.6,19.2,0
1928.0,47.0,0.0,1
436.0,89.9,39.6,0
3695.0,44.6,0.0,1
2038.0,53.5,0.0,1
3835.0,44.5,36.7,0
1432.0,60.5,0.0,0
3519.0,58.0,0.0,1
3721.0,62.0,14.0,0
2405.0,86.0,11.6,0
1130.0,61.3,0.0,0
2867.0,63.3,13.9,0
2376.0,83.8,0.0,0
3800.0,80.0,0.0,0
1981.0,48.2,34.2,0
1367.0,35.7,0.0,1
898.0,69.6,0.0,0
2915.0,81.5,0.0,0
3907.0,65.4,10.7,0
502.0,46.6,10.1,0
3066.0,75.8,0.0,0
3737.0,71.8,11.5,0
669.0,66.1,7.8,0
797.0,82.5,0.0,0
2891.0,78.1,35.6,0
2733.0,71.7,0.0,0
648.0,71.6,0.0,0
3404.0,71.4,0.0,0
2284.0,63.9,0.0,0
3666.0,60.5,22.7,0
3561.0,74.0,5.6,0
3325.0,68.6,6.7,0
2257.0,61.9,0.0,1
1306.0,42.0,0.0,1
2222.0,73.6,0.0,0
763.0,70.5,0.0,0
2772.0,53.8,39.4,0
882.0,54.6,32.3,0
2240.0,48.6,32.0,0
596.0,87.9,22.7,0
1478.0,82.3,0.0,0
1235.0,65.9,0.0,0
2632.0,57.1,0.0,1
3232.0,75.5,32.6,0
606.0,64.0,0.0,0
3461.0,88.7,0.0,0
3499.0,38.0,39.6,1
1632.0,36.9,0.0,1
2772.0,66.3,12.8,0
1849.0,46.2,0.0,1
955.0,68.2,16.3,0
2303.0,78.0,0.0,0
711.0,42.6,8.0,1
3562.0,59.2,33.3,0
3727.0,72.9,0.0,0
3358.0,80.9,8.3,0
2425.0,62.3,30.6,0
2407.0,46.3,35.1,0
3945.0,67.2,8.8,0
1292.0,60.0,13.6,0
673.0,77.5,0.0,0
2423.0,65.6,0.0,0
1584.0,50.4,0.0,1
1560.0,76.5,9.8,0
426.0,63.5,14.0,0
2546.0,44.8,21.4,1
1351.0,66.0,0.0,0
1076.0,87.2,27.1,0
546.0,73.8,5.9,0
1712.0,51.4,0.0,1
3564.0,74.1,30.7,0
1612.0,50.5,0.0,1
2845.0,64.8,10.5,0
3124.0,64.0,0.0,1
1581.0,48.6,32.3,0
3358.0,54.1,0.0,1
2891.0,86.8,0.0,0
2413.0,48.8,8.5,1
404.0,79.1,26.2,0
526.0,71.7,0.0,0
3967.0,64.3,0.0,1
3216.0,42.6,34.2,1
3775.0,46.3,30.3,1
3648.0,44.8,0.0,1
474.0,67.3,0.0,0
3251.0,88.5,0.0,0
2024.0,83.2,7.7,0
3242.0,36.4,33.6,1
424.0,50.1,17.6,0
1438.0,43.6,0.0,1
3105.0,88.7,9.1,0
3255.0,48.0,0.0,1
2631.0,46.1,32.1,1
1485.0,69.1,0.0,0
1517.0,65.6,0.0,0
3880.0,47.4,0.0,1
1981.0,71.9,0.0,0
2010.0,40.3,0.0,1
2388.0,36.1,37.2,1
1874.0,39.5,13.4,1
2390.0,55.1,26.0,0
1956.0,88.6,10.0,0
3376.0,65.1,0.0,1
3673.0,76.5,9.5,0
3756.0,52.7,0.0,1
2431.0,74.6,0.0,0
1992.0,88.1,0.0,0
2939.0,54.7,0.0,1
3418.0,89.9,14.0,0
2427.0,70.1,0.0,0
2920.0,76.2,0.0,0
3099.0,48.9,27.1,0
2835.0,70.4,0.0,0
3086.0,63.1,25.3,0
1151.0,87.6,0.0,0
2194.0,84.8,37.3,0
2518.0,56.8,10.8,0
409.0,87.1,0.0,0
3481.0,83.7,37.2,0
2596.0,67.5,0.0,0
865.0,39.5,0.0,1
3339.0,43.8,13.4,1
2981.0,39.2,26.1,1
3130.0,40.9,0.0,1
1811.0,88.7,0.0,0
3475.0,46.7,0.0,1
1890.0,73.0,14.3,0
2454.0,70.0,19.4,0
402.0,69.7,0.0,0
2722.0,46.4,32.5,0
2985.0,66.9,0.0,0
2442.0,69.4,8.7,0
2188.0,66.4,17.4,0
3316.0,45.2,27.1,1
2853.0,74.8,0.0,0
1401.0,39.0,0.0,1
3853.0,67.5,0.0,0
2946.0,59.0,23.5,0
3957.0,48.8,35.8,0
3897.0,79.4,0.0,0
3708.0,44.7,0.0,1
3119.0,86.3,0.0,0
2594.0,83.7,31.9,0
1020.0,54.8,32.1,0
2356.0,51.8,0.0,1
3155.0,42.6,36.0,0
2275.0,85.4,0.0,0
3526.0,69.5,38.2,0
795.0,36.7,0.0,1
1771.0,63.1,0.0,0
2221.0,39.7,32.5,0
1956.0,66.6,27.9,0
791.0,63.0,0.0,0
953.0,39.6,34.5,0
3415.0,79.9,31.7,0
2144.0,49.4,0.0,1
575.0,64.8,39.9,0
459.0,70.1,13.7,0
2105.0,87.9,0.0,0
992.0,62.2,16.2,0
2938.0,85.5,21.0,0
3263.0,54.5,0.0,1
1222.0,82.2,16.7,0
2532.0,48.0,0.0,1
956.0,73.9,7.0,0
1493.0,39.9,6.4,1
3600.0,89.2,0.0,0
2359.0,87.5,15.9,0
3589.0,59.3,0.0,1
1211.0,63.8,7.9,0
1588.0,67.9,11.9,0
2095.0,50.1,0.0,1
2128.0,72.1,38.1,0
3992.0,73.4,0.0,0
812.0,63.9,18.8,0
3467.0,43.1,23.6,1
3509.0,85.6,8.9,0
2392.0,41.3,0.0,1
1639.0,69.6,38.9,0
2269.0,40.7,9.6,1
1453.0,43.0,10.3,1
3277.0,36.1,27.0,1
2194.0,55.0,10.3,1
3733.0,70.2,0.0,0
2642.0,63.7,0.0,1
2252.0,72.1,26.7,0
2960.0,72.1,0.0,0
2214.0,42.7,33.8,1
3656.0,38.2,8.7,1
1064.0,69.4,16.6,0
3904.0,70.9,30.9,0
3324.0,65.6,26.5,0
3499.0,48.5,26.0,1
2138.0,79.6,29.0,0
3414.0,39.2,0.0,1
1504.0,69.8,0.0,0
3143.0,41.6,0.0,1
906.0,71.0,19.0,0
1505.0,58.0,0.0,1
2005.0,74.5,14.1,0
1560.0,37.9,31.6,1
1793.0,65.5,0.0,0
3352.0,43.0,21.8,1
1324.0,72.5,0.0,0
3083.0,41.6,27.0,1
665.0,39.0,0.0,1
3157.0,74.2,0.0,0
3251.0,38.5,0.0,1
1846.0,47.3,39.9,0
3001.0,80.4,0.0,0
3694.0,79.5,8.0,0
3283.0,82.0,17.8,0
1806.0,52.9,0.0,1
2143.0,64.0,0.0,0
3206.0,77.5,0.0,0
1453.0,42.5,23.9,1
3294.0,74.8,19.6,0
1581.0,40.4,0.0,1
3302.0,85.2,6.0,0
712.0,70.1,0.0,0
560.0,62.1,21.6,0
3992.0,61.7,0.0,1
3530.0,45.0,0.0,1
3578.0,54.0,0.0,1
3825.0,75.0,25.0,0
1978.0,64.8,36.0,0
1433.0,64.1,0.0,0
868.0,45.7,0.0,1
2204.0,73.0,35.3,0
1192.0,56.6,0.0,1
3768.0,45.1,20.4,1
414.0,86.9,0.0,0
916.0,62.9,0.0,0
1287.0,64.0,37.7,0
1116.0,89.0,0.0,0
1213.0,55.2,21.8,0
2762.0,86.9,0.0,0
1579.0,73.2,0.0,0
2614.0,69.8,23.9,0
3605.0,47.9,0.0,1
2569.0,37.8,20.9,1
2900.0,59.1,14.9,0
1716.0,35.6,5.7,1
975.0,38.9,0.0,1
1554.0,67.7,0.0,0
3871.0,74.8,0.0,0
2639.0,44.2,32.2,1
1399.0,75.3,0.0,0
2023.0,87.2,0.0,0
3408.0,75.9,37.7,0
2806.0,78.2,0.0,0
2418.0,73.5,19.2,0
3587.0,47.4,0.0,1
2821.0,54.8,34.8,0
2714.0,87.2,23.6,0
1083.0,71.4,0.0,0
783.0,78.4,9.0,0
3875.0,88.3,9.6,0
2556.0,47.7,0.0,1
1896.0,52.7,26.1,0
2520.0,70.5,15.5,0
623.0,36.3,10.7,1
3360.0,66.4,9.3,0
1180.0,79.5,0.0,0
3296.0,68.6,0.0,0
2324.0,51.2,0.0,1
1396.0,74.8,0.0,0
509.0,43.0,0.0,1
3337.0,84.2,0.0,0
1035.0,40.6,0.0,1
586.0,82.5,8.1,0
3121.0,62.4,0.0,1
1660.0,58.6,34.6,0
1802.0,62.5,6.8,0
1289.0,46.0,21.7,0
3493.0,60.2,0.0,1
1470.0,81.7,32.7,0
1157.0,79.1,22.3,0
1513.0,44.0,11.0,1
1131.0,72.0,0.0,0
1544.0,82.1,0.0,0
699.0,80.1,14.7,0
971.0,58.4,0.0,0
1901.0,37.6,21.1,1
3566.0,86.2,27.0,0
606.0,56.8,33.9,0
1166.0,54.9,21.1,0
3670.0,76.8,39.0,0
3604.0,49.5,25.9,0
2846.0,80.9,26.2,0
1266.0,39.2,0.0,1
1911.0,75.7,11.7,0
1160.0,88.1,25.2,0
863.0,89.8,30.2,0
1768.0,85.8,0.0,0
2473.0,82.9,0.0,0
1696.0,50.3,17.5,0
2599.0,88.2,0.0,0
1467.0,86.0,12.8,0
1645.0,64.4,9.9,0
3246.0,57.1,0.0,1
3562.0,41.0,0.0,1
1559.0,67.5,33.2,0
2457.0,73.5,0.0,0
1401.0,57.2,8.1,0
592.0,57.3,22.3,0
3056.0,66.5,14.7,0
1016.0,36.5,0.0,1
1933.0,87.7,0.0,0
2153.0,50.9,34.8,0
1064.0,42.7,0.0,1
740.0,35.3,0.0,1
1653.0,82.1,31.8,0
3828.0,82.5,0.0,0
2614.0,40.2,0.0,1
1773.0,43.4,21.5,1
540.0,59.6,0.0,0
2561.0,45.2,0.0,1
732.0,75.5,0.0,0
2353.0,38.2,35.1,0
3107.0,65.2,22.1,0
1925.0,56.1,30.6,0
1478.0,60.6,13.6,0
571.0,58.4,0.0,0
489.0,43.4,25.5,0
1948.0,47.1,0.0,1
3580.0,38.6,10.6,1
1279.0,41.3,31.6,0
2467.0,88.8,0.0,0
2864.0,50.4,23.2,1
619.0,51.9,11.6,0
951.0,42.0,0.0,1
1593.0,76.5,29.2,0
2812.0,85.8,34.8,0
1981.0,78.4,0.0,0
3043.0,68.7,0.0,0
3523.0,79.7,32.6,0
3130.0,57.2,0.0,1
3972.0,82.3,0.0,0
3116.0,78.9,17.3,0
3468.0,35.1,32.0,1
3397.0,61.8,0.0,1
3029.0,49.6,0.0,1
3286.0,39.7,19.1,1
3765.0,81.5,0.0,0
2111.0,35.4,22.7,1
2698.0,75.2,36.4,0
2254.0,89.4,0.0,0
3464.0,61.5,15.0,0
1953.0,55.4,38.7,0
3351.0,68.3,13.5,0
3278.0,79.3,0.0,0
3863.0,48.2,0.0,1
1296.0,48.8,38.4,0
2955.0,68.4,28.9,0
3125.0,86.7,19.3,0
3771.0,51.4,0.0,1
3665.0,55.7,34.1,0
2465.0,89.6,0.0,0
2485.0,44.7,8.6,1
1002.0,39.2,35.4,0
3910.0,67.4,26.6,0
1318.0,36.3,0.0,1
3009.0,44.9,8.8,1
3265.0,69.2,0.0,0
1988.0,71.3,0.0,0
1160.0,63.1,19.9,0
1080.0,56.1,30.0,0
3483.0,66.7,5.1,0
2239.0,70.4,32.8,0
724.0,79.2,0.0,0
2981.0,78.6,0.0,0
1301.0,71.6,23.2,0
3555.0,84.2,32.6,0
1514.0,81.1,27.0,0
1121.0,42.3,0.0,1
705.0,87.6,0.0,0
2242.0,84.0,22.3,0
2023.0,52.7,0.0,1
3105.0,36.1,6.3,1
2073.0,68.2,0.0,0
1638.0,59.1,0.0,1
1342.0,76.2,0.0,0
1401.0,63.9,0.0,0
3740.0,39.2,21.5,1
994.0,48.5,0.0,1
3957.0,83.5,0.0,0
1577.0,37.1,37.8,1
718.0,75.5,0.0,0
1295.0,51.1,7.6,1
610.0,59.9,0.0,0
3244.0,64.2,0.0,1
